,location,region,lat,lon,prediction,count,percentage
5216,vacoas-17-mu,indian/mauritius,-20.29806,57.47833,0.0,22,7.26
5217,vacoas-17-mu,indian/mauritius,-20.29806,57.47833,1.0,281,92.74
5218,vadodara-09-in,asia/kolkata,22.3,73.2,0.0,94,52.51
5219,vadodara-09-in,asia/kolkata,22.3,73.2,1.0,85,47.49
5220,valdivia-17141-cl,america/santiago,-39.81422,-73.24589,0.0,18,75.0
5221,valdivia-17141-cl,america/santiago,-39.81422,-73.24589,1.0,6,25.0
5222,valence-b926-fr,europe/paris,44.93333,4.9,0.0,41,69.49
5223,valence-b926-fr,europe/paris,44.93333,4.9,1.0,18,30.51
5224,valencia-07-ve,america/caracas,10.16202,-68.00765,0.0,179,63.48
5225,valencia-07-ve,america/caracas,10.16202,-68.00765,1.0,103,36.52
5226,valencia-1012-ph,asia/manila,7.90639,125.09417,0.0,7,70.0
5227,valencia-1012-ph,asia/manila,7.90639,125.09417,1.0,3,30.0
5228,valencia-60v-es,europe/madrid,39.46975,-0.37739,0.0,716,76.17
5229,valencia-60v-es,europe/madrid,39.46975,-0.37739,1.0,224,23.83
5230,valencia-ca037-us,america/los_angeles,34.44361,-118.60953,0.0,120,81.08
5231,valencia-ca037-us,america/los_angeles,34.44361,-118.60953,1.0,28,18.92
5232,valera-21-ve,america/caracas,9.31778,-70.60361,0.0,31,45.59
5233,valera-21-ve,america/caracas,9.31778,-70.60361,1.0,37,54.41
5234,valladolid-55va-es,europe/madrid,41.65518,-4.72372,0.0,65,82.28
5235,valladolid-55va-es,europe/madrid,41.65518,-4.72372,1.0,14,17.72
5236,valledupar-10-co,america/bogota,10.46314,-73.25322,0.0,47,88.68
5237,valledupar-10-co,america/bogota,10.46314,-73.25322,1.0,6,11.32
5238,vallejo-ca095-us,america/los_angeles,38.10409,-122.25664,0.0,42,66.67
5239,vallejo-ca095-us,america/los_angeles,38.10409,-122.25664,1.0,21,33.33
5240,valparai-25-in,asia/kolkata,10.32691,76.95116,0.0,14,77.78
5241,valparai-25-in,asia/kolkata,10.32691,76.95116,1.0,4,22.22
5242,valsad-09-in,asia/kolkata,20.63333,72.93333,0.0,10,71.43
5243,valsad-09-in,asia/kolkata,20.63333,72.93333,1.0,4,28.57
5244,van-65-tr,europe/istanbul,38.49239,43.38311,0.0,39,72.22
5245,van-65-tr,europe/istanbul,38.49239,43.38311,1.0,15,27.78
5246,vanadzor-06-am,asia/yerevan,40.80456,44.4939,0.0,1,100.0
5247,vancouver-02-ca,america/vancouver,49.24966,-123.11934,0.0,1642,64.82
5248,vancouver-02-ca,america/vancouver,49.24966,-123.11934,1.0,891,35.18
5249,vancouver-wa011-us,america/los_angeles,45.63873,-122.66149,0.0,244,80.26
5250,vancouver-wa011-us,america/los_angeles,45.63873,-122.66149,1.0,60,19.74
5251,vaniyambadi-25-in,asia/kolkata,12.68162,78.62014,0.0,2,100.0
5252,varanasi-36-in,asia/kolkata,25.31668,83.01042,0.0,126,80.77
5253,varanasi-36-in,asia/kolkata,25.31668,83.01042,1.0,30,19.23
5254,varese-09va-it,europe/rome,45.82908,8.82193,0.0,230,66.28
5255,varese-09va-it,europe/rome,45.82908,8.82193,1.0,117,33.72
5256,varginha-15-br,america/sao_paulo,-21.55139,-45.43028,0.0,16,69.57
5257,varginha-15-br,america/sao_paulo,-21.55139,-45.43028,1.0,7,30.43
5258,varna-61-bg,europe/sofia,43.21667,27.91667,0.0,10,83.33
5259,varna-61-bg,europe/sofia,43.21667,27.91667,1.0,2,16.67
5260,vasteras-25-se,europe/stockholm,59.61617,16.55276,0.0,53,79.1
5261,vasteras-25-se,europe/stockholm,59.61617,16.55276,1.0,14,20.9
5262,vec liepaja-16-lv,europe/riga,56.53333,21.01667,0.0,18,78.26
5263,vec liepaja-16-lv,europe/riga,56.53333,21.01667,1.0,5,21.74
5264,velikiy novgorod-52-ru,europe/moscow,58.51667,31.28333,0.0,1,100.0
5265,vellore-25-in,asia/kolkata,12.9184,79.13255,0.0,25,65.79
5266,vellore-25-in,asia/kolkata,12.9184,79.13255,1.0,13,34.21
5267,venezia-20ve-it,europe/rome,45.43861,12.32667,0.0,206,70.55
5268,venezia-20ve-it,europe/rome,45.43861,12.32667,1.0,86,29.45
5269,venlo-05-nl,europe/amsterdam,51.37,6.16806,0.0,103,87.29
5270,venlo-05-nl,europe/amsterdam,51.37,6.16806,1.0,15,12.71
5271,veracruz-30-mx,america/mexico_city,19.18074,-96.13405,0.0,97,83.62
5272,veracruz-30-mx,america/mexico_city,19.18074,-96.13405,1.0,19,16.38
5273,veraval-09-in,asia/kolkata,20.9,70.36667,1.0,1,100.0
5274,vereeniging-06-za,africa/johannesburg,-26.67313,27.92615,0.0,33,75.0
5275,vereeniging-06-za,africa/johannesburg,-26.67313,27.92615,1.0,11,25.0
5276,verona-20vr-it,europe/rome,45.43419,10.99779,0.0,45,72.58
5277,verona-20vr-it,europe/rome,45.43419,10.99779,1.0,17,27.42
5278,versailles-a878-fr,europe/paris,48.8,2.13333,0.0,894,68.61
5279,versailles-a878-fr,europe/paris,48.8,2.13333,1.0,409,31.39
5280,veszprem-23-hu,europe/budapest,47.09327,17.91149,0.0,10,38.46
5281,veszprem-23-hu,europe/budapest,47.09327,17.91149,1.0,16,61.54
5282,vic-56b-es,europe/madrid,41.93012,2.25486,0.0,179,58.69
5283,vic-56b-es,europe/madrid,41.93012,2.25486,1.0,126,41.31
5284,vicenza-20vi-it,europe/rome,45.55729,11.5409,0.0,34,91.89
5285,vicenza-20vi-it,europe/rome,45.55729,11.5409,1.0,3,8.11
5286,victoria-02-ca,america/vancouver,48.43294,-123.3693,0.0,240,91.95
5287,victoria-02-ca,america/vancouver,48.43294,-123.3693,1.0,21,8.05
5288,vidisha-35-in,asia/kolkata,23.52435,77.80972,0.0,1,100.0
5289,vienna-09900-at,europe/vienna,48.20849,16.37208,0.0,657,74.24
5290,vienna-09900-at,europe/vienna,48.20849,16.37208,1.0,228,25.76
5291,vienne-b938-fr,europe/paris,45.51667,4.86667,0.0,9,81.82
5292,vienne-b938-fr,europe/paris,45.51667,4.86667,1.0,2,18.18
5293,vientiane-24-la,asia/vientiane,17.96667,102.6,0.0,42,82.35
5294,vientiane-24-la,asia/vientiane,17.96667,102.6,1.0,9,17.65
5295,vigo-58po-es,europe/madrid,42.23282,-8.72264,0.0,204,72.86
5296,vigo-58po-es,europe/madrid,42.23282,-8.72264,1.0,76,27.14
5297,vijayawada-02-in,asia/kolkata,16.51667,80.61667,0.0,22,39.29
5298,vijayawada-02-in,asia/kolkata,16.51667,80.61667,1.0,34,60.71
5299,vijongbu-13-kr,asia/seoul,37.7415,127.0474,0.0,96,62.75
5300,vijongbu-13-kr,asia/seoul,37.7415,127.0474,1.0,57,37.25
5301,vila velha-08-br,america/sao_paulo,-20.32972,-40.2925,0.0,840,76.57
5302,vila velha-08-br,america/sao_paulo,-20.32972,-40.2925,1.0,257,23.43
5303,villa maria-05-ar,america/argentina/cordoba,-32.40751,-63.24016,0.0,23,88.46
5304,villa maria-05-ar,america/argentina/cordoba,-32.40751,-63.24016,1.0,3,11.54
5305,villahermosa-27-mx,america/mexico_city,17.98333,-92.91667,0.0,69,78.41
5306,villahermosa-27-mx,america/mexico_city,17.98333,-92.91667,1.0,19,21.59
5307,villavicencio-19-co,america/bogota,4.142,-73.62664,0.0,40,68.97
5308,villavicencio-19-co,america/bogota,4.142,-73.62664,1.0,18,31.03
5309,villingen schwenningen-01-de,europe/berlin,48.06226,8.49358,0.0,55,71.43
5310,villingen schwenningen-01-de,europe/berlin,48.06226,8.49358,1.0,22,28.57
5311,vilnius-65-lt,europe/vilnius,54.68916,25.2798,0.0,67,66.34
5312,vilnius-65-lt,europe/vilnius,54.68916,25.2798,1.0,34,33.66
5313,vina del mar-0151-cl,america/santiago,-33.02457,-71.55183,0.0,46,85.19
5314,vina del mar-0151-cl,america/santiago,-33.02457,-71.55183,1.0,8,14.81
5315,vineland-nj011-us,america/new_york,39.48623,-75.02573,0.0,315,71.59
5316,vineland-nj011-us,america/new_york,39.48623,-75.02573,1.0,125,28.41
5317,vinh long-69-vn,asia/ho_chi_minh,10.25,105.96667,0.0,1,50.0
5318,vinh long-69-vn,asia/ho_chi_minh,10.25,105.96667,1.0,1,50.0
5319,vinnytsya-23-ua,europe/kiev,49.23278,28.48097,1.0,3,100.0
5320,virginia beach-va810-us,america/new_york,36.85293,-75.97798,0.0,232,82.86
5321,virginia beach-va810-us,america/new_york,36.85293,-75.97798,1.0,48,17.14
5322,visalia-ca107-us,america/los_angeles,36.33023,-119.29206,0.0,72,85.71
5323,visalia-ca107-us,america/los_angeles,36.33023,-119.29206,1.0,12,14.29
5324,vishakhapatnam-02-in,asia/kolkata,17.69004,83.20925,0.0,31,57.41
5325,vishakhapatnam-02-in,asia/kolkata,17.69004,83.20925,1.0,23,42.59
5326,visnagar-09-in,asia/kolkata,23.69855,72.5521,0.0,59,69.41
5327,visnagar-09-in,asia/kolkata,23.69855,72.5521,1.0,26,30.59
5328,vitoria da conquista-05-br,america/bahia,-14.86611,-40.83944,0.0,74,88.1
5329,vitoria da conquista-05-br,america/bahia,-14.86611,-40.83944,1.0,10,11.9
5330,vitoria gasteiz-59vi-es,europe/madrid,42.85,-2.66667,0.0,134,62.62
5331,vitoria gasteiz-59vi-es,europe/madrid,42.85,-2.66667,1.0,80,37.38
5332,vitsyebsk-07-by,europe/minsk,55.1904,30.2049,0.0,1,100.0
5333,vizianagaram-02-in,asia/kolkata,18.11667,83.41667,0.0,1,100.0
5334,vladikavkaz-68-ru,europe/moscow,43.03667,44.66778,0.0,4,100.0
5335,vladimir-83-ru,europe/moscow,56.13655,40.39658,0.0,1,25.0
5336,vladimir-83-ru,europe/moscow,56.13655,40.39658,1.0,3,75.0
5337,vladivostok-59-ru,asia/vladivostok,43.10562,131.87353,0.0,8,80.0
5338,vladivostok-59-ru,asia/vladivostok,43.10562,131.87353,1.0,2,20.0
5339,volgograd-84-ru,europe/volgograd,48.71939,44.50184,0.0,5,71.43
5340,volgograd-84-ru,europe/volgograd,48.71939,44.50184,1.0,2,28.57
5341,vologda-85-ru,europe/moscow,59.2187,39.8886,0.0,1,50.0
5342,vologda-85-ru,europe/moscow,59.2187,39.8886,1.0,1,50.0
5343,volta redonda-21-br,america/sao_paulo,-22.52306,-44.10417,0.0,80,71.43
5344,volta redonda-21-br,america/sao_paulo,-22.52306,-44.10417,1.0,32,28.57
5345,voronezh-86-ru,europe/moscow,51.67204,39.1843,0.0,5,50.0
5346,voronezh-86-ru,europe/moscow,51.67204,39.1843,1.0,5,50.0
5347,votuporanga-27-br,america/sao_paulo,-20.42278,-49.97278,0.0,11,91.67
5348,votuporanga-27-br,america/sao_paulo,-20.42278,-49.97278,1.0,1,8.33
5349,vriddhachalam-25-in,asia/kolkata,11.5,79.33333,0.0,5,62.5
5350,vriddhachalam-25-in,asia/kolkata,11.5,79.33333,1.0,3,37.5
5351,vrindavan-36-in,asia/kolkata,27.57823,77.69806,0.0,28,93.33
5352,vrindavan-36-in,asia/kolkata,27.57823,77.69806,1.0,2,6.67
5353,vryheid-02-za,africa/johannesburg,-27.76952,30.79165,0.0,1,33.33
5354,vryheid-02-za,africa/johannesburg,-27.76952,30.79165,1.0,2,66.67
5355,vung tau-45-vn,asia/ho_chi_minh,10.34599,107.08426,0.0,9,52.94
5356,vung tau-45-vn,asia/ho_chi_minh,10.34599,107.08426,1.0,8,47.06
5357,waco-tx309-us,america/chicago,31.54933,-97.14667,0.0,35,89.74
5358,waco-tx309-us,america/chicago,31.54933,-97.14667,1.0,4,10.26
5359,wakefield-engo7-gb,europe/london,53.68331,-1.49768,0.0,246,89.13
5360,wakefield-engo7-gb,europe/london,53.68331,-1.49768,1.0,30,10.87
5361,walbrzych-72-pl,europe/warsaw,50.77141,16.28432,0.0,151,83.43
5362,walbrzych-72-pl,europe/warsaw,50.77141,16.28432,1.0,30,16.57
5363,waldkraiburg-02-de,europe/berlin,48.20854,12.39893,0.0,24,61.54
5364,waldkraiburg-02-de,europe/berlin,48.20854,12.39893,1.0,15,38.46
5365,waldorf-md017-us,america/new_york,38.62456,-76.93914,0.0,101,69.66
5366,waldorf-md017-us,america/new_york,38.62456,-76.93914,1.0,44,30.34
5367,walsall-engo8-gb,europe/london,52.58528,-1.98396,0.0,327,91.34
5368,walsall-engo8-gb,europe/london,52.58528,-1.98396,1.0,31,8.66
5369,warangal-02-in,asia/kolkata,18.0,79.58333,0.0,5,55.56
5370,warangal-02-in,asia/kolkata,18.0,79.58333,1.0,4,44.44
5371,wardha-16-in,asia/kolkata,20.75,78.61667,0.0,1,100.0
5372,warmbaths-09-za,africa/johannesburg,-24.88333,28.28333,0.0,18,85.71
5373,warmbaths-09-za,africa/johannesburg,-24.88333,28.28333,1.0,3,14.29
5374,warren-mi099-us,america/detroit,42.47754,-83.0277,0.0,86,81.9
5375,warren-mi099-us,america/detroit,42.47754,-83.0277,1.0,19,18.1
5376,warri-36-ng,africa/lagos,5.51667,5.75,0.0,142,71.36
5377,warri-36-ng,africa/lagos,5.51667,5.75,1.0,57,28.64
5378,warrington-engp2-gb,europe/london,53.39254,-2.58024,0.0,305,83.79
5379,warrington-engp2-gb,europe/london,53.39254,-2.58024,1.0,59,16.21
5380,warsaw-78-pl,europe/warsaw,52.22977,21.01178,0.0,4229,70.92
5381,warsaw-78-pl,europe/warsaw,52.22977,21.01178,1.0,1734,29.08
5382,warwick-ri003-us,america/new_york,41.7001,-71.41617,0.0,121,72.46
5383,warwick-ri003-us,america/new_york,41.7001,-71.41617,1.0,46,27.54
5384,"washington, d. c.-dc001-us",america/new_york,38.89511,-77.03637,0.0,15613,58.95
5385,"washington, d. c.-dc001-us",america/new_york,38.89511,-77.03637,1.0,10870,41.05
5386,waterloo-ia013-us,america/chicago,42.49276,-92.34296,0.0,145,91.77
5387,waterloo-ia013-us,america/chicago,42.49276,-92.34296,1.0,13,8.23
5388,watford-engf8-gb,europe/london,51.65531,-0.39602,0.0,1171,78.01
5389,watford-engf8-gb,europe/london,51.65531,-0.39602,1.0,330,21.99
5390,waukegan-il097-us,america/chicago,42.36363,-87.84479,0.0,62,82.67
5391,waukegan-il097-us,america/chicago,42.36363,-87.84479,1.0,13,17.33
5392,waukesha-wi133-us,america/chicago,43.01168,-88.23148,0.0,40,46.51
5393,waukesha-wi133-us,america/chicago,43.01168,-88.23148,1.0,46,53.49
5394,welkom-03-za,africa/johannesburg,-27.98644,26.70661,0.0,11,78.57
5395,welkom-03-za,africa/johannesburg,-27.98644,26.70661,1.0,3,21.43
5396,wellington-g2047-nz,pacific/auckland,-41.28664,174.77557,0.0,62,66.67
5397,wellington-g2047-nz,pacific/auckland,-41.28664,174.77557,1.0,31,33.33
5398,wesley chapel-fl101-us,america/new_york,28.23973,-82.32787,0.0,90,82.57
5399,wesley chapel-fl101-us,america/new_york,28.23973,-82.32787,1.0,19,17.43
5400,west bromwich-engl7-gb,europe/london,52.51868,-1.9945,0.0,137,87.26
5401,west bromwich-engl7-gb,europe/london,52.51868,-1.9945,1.0,20,12.74
5402,west gulfport-ms047-us,america/chicago,30.40409,-89.0942,0.0,94,79.66
5403,west gulfport-ms047-us,america/chicago,30.40409,-89.0942,1.0,24,20.34
5404,west palm beach-fl099-us,america/new_york,26.71534,-80.05337,0.0,334,70.46
5405,west palm beach-fl099-us,america/new_york,26.71534,-80.05337,1.0,140,29.54
5406,weston super mare-engj4-gb,europe/london,51.34603,-2.97665,0.0,154,86.52
5407,weston super mare-engj4-gb,europe/london,51.34603,-2.97665,1.0,24,13.48
5408,weymouth-engd6-gb,europe/london,50.61136,-2.45334,0.0,66,79.52
5409,weymouth-engd6-gb,europe/london,50.61136,-2.45334,1.0,17,20.48
5410,wichita falls-tx485-us,america/chicago,33.91371,-98.49339,0.0,15,88.24
5411,wichita falls-tx485-us,america/chicago,33.91371,-98.49339,1.0,2,11.76
5412,wichita-ks173-us,america/chicago,37.69224,-97.33754,0.0,154,77.0
5413,wichita-ks173-us,america/chicago,37.69224,-97.33754,1.0,46,23.0
5414,wiesbaden-05-de,europe/berlin,50.08258,8.24932,0.0,35,58.33
5415,wiesbaden-05-de,europe/berlin,50.08258,8.24932,1.0,25,41.67
5416,wigan-engp7-gb,europe/london,53.53333,-2.61667,0.0,702,79.5
5417,wigan-engp7-gb,europe/london,53.53333,-2.61667,1.0,181,20.5
5418,willemstad--cw,america/curacao,12.1084,-68.93354,0.0,42,95.45
5419,willemstad--cw,america/curacao,12.1084,-68.93354,1.0,2,4.55
5420,wilmington-de003-us,america/new_york,39.74595,-75.54659,0.0,101,80.16
5421,wilmington-de003-us,america/new_york,39.74595,-75.54659,1.0,25,19.84
5422,wilmington-nc129-us,america/new_york,34.22573,-77.94471,0.0,132,83.02
5423,wilmington-nc129-us,america/new_york,34.22573,-77.94471,1.0,27,16.98
5424,windhoek-21-na,africa/windhoek,-22.55941,17.08323,0.0,130,77.38
5425,windhoek-21-na,africa/windhoek,-22.55941,17.08323,1.0,38,22.62
5426,windsor-08-ca,america/toronto,42.30008,-83.01654,0.0,113,90.4
5427,windsor-08-ca,america/toronto,42.30008,-83.01654,1.0,12,9.6
5428,winnipeg-03-ca,america/winnipeg,49.8844,-97.14704,0.0,443,81.28
5429,winnipeg-03-ca,america/winnipeg,49.8844,-97.14704,1.0,102,18.72
5430,winston salem-nc067-us,america/new_york,36.09986,-80.24422,0.0,121,82.31
5431,winston salem-nc067-us,america/new_york,36.09986,-80.24422,1.0,26,17.69
5432,winterthur-zh110-ch,europe/zurich,47.5,8.75,0.0,248,48.82
5433,winterthur-zh110-ch,europe/zurich,47.5,8.75,1.0,260,51.18
5434,witbank-07-za,africa/johannesburg,-25.87133,29.23323,0.0,76,64.41
5435,witbank-07-za,africa/johannesburg,-25.87133,29.23323,1.0,42,35.59
5436,wloclawek-73-pl,europe/warsaw,52.64817,19.0678,0.0,38,88.37
5437,wloclawek-73-pl,europe/warsaw,52.64817,19.0678,1.0,5,11.63
5438,woking-engn7-gb,europe/london,51.31903,-0.55893,0.0,607,86.71
5439,woking-engn7-gb,europe/london,51.31903,-0.55893,1.0,93,13.29
5440,wollongong-02-au,australia/sydney,-34.424,150.89345,0.0,88,49.72
5441,wollongong-02-au,australia/sydney,-34.424,150.89345,1.0,89,50.28
5442,wolverhampton-engq3-gb,europe/london,52.58547,-2.12296,0.0,256,48.39
5443,wolverhampton-engq3-gb,europe/london,52.58547,-2.12296,1.0,273,51.61
5444,wonju-06-kr,asia/seoul,37.35139,127.94528,0.0,40,78.43
5445,wonju-06-kr,asia/seoul,37.35139,127.94528,1.0,11,21.57
5446,woodbury-mn163-us,america/chicago,44.92386,-92.95938,0.0,31,65.96
5447,woodbury-mn163-us,america/chicago,44.92386,-92.95938,1.0,16,34.04
5448,worcester-engq4-gb,europe/london,52.18935,-2.22001,0.0,214,86.99
5449,worcester-engq4-gb,europe/london,52.18935,-2.22001,1.0,32,13.01
5450,worcester-ma027-us,america/new_york,42.26259,-71.80229,0.0,433,66.51
5451,worcester-ma027-us,america/new_york,42.26259,-71.80229,1.0,218,33.49
5452,wroclaw-72-pl,europe/warsaw,51.1,17.03333,0.0,327,83.21
5453,wroclaw-72-pl,europe/warsaw,51.1,17.03333,1.0,66,16.79
5454,wuerzburg-02096-de,europe/berlin,49.78778,9.93611,0.0,38,67.86
5455,wuerzburg-02096-de,europe/berlin,49.78778,9.93611,1.0,18,32.14
5456,wuhan-12-cn,asia/shanghai,30.58333,114.26667,0.0,7,77.78
5457,wuhan-12-cn,asia/shanghai,30.58333,114.26667,1.0,2,22.22
5458,xai xai-02-mz,africa/maputo,-25.05194,33.64417,0.0,4,57.14
5459,xai xai-02-mz,africa/maputo,-25.05194,33.64417,1.0,3,42.86
5460,xalapa de enriquez-30-mx,america/mexico_city,19.53333,-96.91667,0.0,40,75.47
5461,xalapa de enriquez-30-mx,america/mexico_city,19.53333,-96.91667,1.0,13,24.53
5462,xi'an-26-cn,asia/chongqing,34.25833,108.92861,0.0,6,46.15
5463,xi'an-26-cn,asia/chongqing,34.25833,108.92861,1.0,7,53.85
5464,yakima-wa077-us,america/los_angeles,46.60207,-120.5059,0.0,39,75.0
5465,yakima-wa077-us,america/los_angeles,46.60207,-120.5059,1.0,13,25.0
5466,yakutsk-63-ru,asia/yakutsk,62.03389,129.73306,0.0,7,63.64
5467,yakutsk-63-ru,asia/yakutsk,62.03389,129.73306,1.0,4,36.36
5468,yamagata shi-44-jp,asia/tokyo,38.24056,140.36333,0.0,118,40.97
5469,yamagata shi-44-jp,asia/tokyo,38.24056,140.36333,1.0,170,59.03
5470,yamaguchi shi-45-jp,asia/tokyo,34.18583,131.47139,0.0,41,65.08
5471,yamaguchi shi-45-jp,asia/tokyo,34.18583,131.47139,1.0,22,34.92
5472,yamoussoukro-81-ci,africa/abidjan,6.82055,-5.27674,0.0,1,100.0
5473,yamunanagar-10-in,asia/kolkata,30.12913,77.28049,0.0,4,30.77
5474,yamunanagar-10-in,asia/kolkata,30.12913,77.28049,1.0,9,69.23
5475,yanbu` al bahr-05-sa,asia/riyadh,24.08912,38.06374,0.0,273,63.49
5476,yanbu` al bahr-05-sa,asia/riyadh,24.08912,38.06374,1.0,157,36.51
5477,yangshuo-16-cn,asia/chongqing,24.78081,110.48967,0.0,11,44.0
5478,yangshuo-16-cn,asia/chongqing,24.78081,110.48967,1.0,14,56.0
5479,yaounde-11-cm,africa/douala,3.86667,11.51667,0.0,465,81.72
5480,yaounde-11-cm,africa/douala,3.86667,11.51667,1.0,104,18.28
5481,yaritagua-22-ve,america/caracas,10.08,-69.12611,0.0,20,60.61
5482,yaritagua-22-ve,america/caracas,10.08,-69.12611,1.0,13,39.39
5483,yaroslavl'-88-ru,europe/moscow,57.62987,39.87368,0.0,2,100.0
5484,yazd-40-ir,asia/tehran,31.89722,54.3675,0.0,1,33.33
5485,yazd-40-ir,asia/tehran,31.89722,54.3675,1.0,2,66.67
5486,yekaterinburg-71-ru,asia/yekaterinburg,56.8575,60.6125,0.0,26,74.29
5487,yekaterinburg-71-ru,asia/yekaterinburg,56.8575,60.6125,1.0,9,25.71
5488,yerevan-11-am,asia/yerevan,40.18111,44.51361,0.0,86,65.15
5489,yerevan-11-am,asia/yerevan,40.18111,44.51361,1.0,46,34.85
5490,yevpatoriya-11-ua,europe/simferopol,45.20091,33.36655,0.0,1,25.0
5491,yevpatoriya-11-ua,europe/simferopol,45.20091,33.36655,1.0,3,75.0
5492,yogyakarta-10-id,asia/jakarta,-7.78278,110.36083,0.0,992,47.08
5493,yogyakarta-10-id,asia/jakarta,-7.78278,110.36083,1.0,1115,52.92
5494,yokkaichi-23-jp,asia/tokyo,34.96667,136.61667,0.0,351,60.52
5495,yokkaichi-23-jp,asia/tokyo,34.96667,136.61667,1.0,229,39.48
5496,yokohama shi-19-jp,asia/tokyo,35.44778,139.6425,0.0,2274,60.72
5497,yokohama shi-19-jp,asia/tokyo,35.44778,139.6425,1.0,1471,39.28
5498,yonago-41-jp,asia/tokyo,35.43333,133.33333,0.0,9,90.0
5499,yonago-41-jp,asia/tokyo,35.43333,133.33333,1.0,1,10.0
5500,yonkers-ny119-us,america/new_york,40.93121,-73.89875,0.0,95,84.82
5501,yonkers-ny119-us,america/new_york,40.93121,-73.89875,1.0,17,15.18
5502,york-engq5-gb,europe/london,53.95763,-1.08271,0.0,343,83.86
5503,york-engq5-gb,europe/london,53.95763,-1.08271,1.0,66,16.14
5504,youngstown-oh099-us,america/new_york,41.09978,-80.64952,0.0,84,74.34
5505,youngstown-oh099-us,america/new_york,41.09978,-80.64952,1.0,29,25.66
5506,yozgat-66-tr,europe/istanbul,39.82,34.80444,0.0,15,62.5
5507,yozgat-66-tr,europe/istanbul,39.82,34.80444,1.0,9,37.5
5508,yukuhashi-07-jp,asia/tokyo,33.72873,130.983,0.0,20,46.51
5509,yukuhashi-07-jp,asia/tokyo,33.72873,130.983,1.0,23,53.49
5510,yuma-az027-us,america/phoenix,32.72532,-114.6244,0.0,6,66.67
5511,yuma-az027-us,america/phoenix,32.72532,-114.6244,1.0,3,33.33
5512,yuzhno sakhalinsk-64-ru,asia/sakhalin,46.95407,142.73603,0.0,2,100.0
5513,zacatecas-32-mx,america/mexico_city,22.76843,-102.58141,0.0,29,93.55
5514,zacatecas-32-mx,america/mexico_city,22.76843,-102.58141,1.0,2,6.45
5515,zagreb   centar-21-hr,europe/zagreb,45.81313,15.97753,0.0,1906,39.19
5516,zagreb   centar-21-hr,europe/zagreb,45.81313,15.97753,1.0,2958,60.81
5517,zalaegerszeg-24-hu,europe/budapest,46.84,16.84389,0.0,50,58.82
5518,zalaegerszeg-24-hu,europe/budapest,46.84,16.84389,1.0,35,41.18
5519,zamboanga-09-ph,asia/manila,6.91028,122.07389,0.0,5,25.0
5520,zamboanga-09-ph,asia/manila,6.91028,122.07389,1.0,15,75.0
5521,zamora de hidalgo-16-mx,america/mexico_city,19.98912,-102.28477,0.0,2,50.0
5522,zamora de hidalgo-16-mx,america/mexico_city,19.98912,-102.28477,1.0,2,50.0
5523,zanzibar-25-tz,africa/dar_es_salaam,-6.16394,39.19793,0.0,128,63.05
5524,zanzibar-25-tz,africa/dar_es_salaam,-6.16394,39.19793,1.0,75,36.95
5525,zaporizhzhya-26-ua,europe/zaporozhye,47.82289,35.19031,0.0,3,100.0
5526,zaragoza-52z-es,europe/madrid,41.65606,-0.87734,0.0,103,77.44
5527,zaragoza-52z-es,europe/madrid,41.65606,-0.87734,1.0,30,22.56
5528,zarate-01-ar,america/argentina/buenos_aires,-34.09814,-59.02858,0.0,82,75.23
5529,zarate-01-ar,america/argentina/buenos_aires,-34.09814,-59.02858,1.0,27,24.77
5530,zaria-23-ng,africa/lagos,11.11128,7.7227,0.0,49,66.22
5531,zaria-23-ng,africa/lagos,11.11128,7.7227,1.0,25,33.78
5532,zemun-se0-rs,europe/belgrade,44.84306,20.40111,0.0,1256,76.91
5533,zemun-se0-rs,europe/belgrade,44.84306,20.40111,1.0,377,23.09
5534,zenica-01-ba,europe/sarajevo,44.20169,17.90397,0.0,26,74.29
5535,zenica-01-ba,europe/sarajevo,44.20169,17.90397,1.0,9,25.71
5536,zhangzhou-07-cn,asia/shanghai,24.51333,117.65556,0.0,3,42.86
5537,zhangzhou-07-cn,asia/shanghai,24.51333,117.65556,1.0,4,57.14
5538,zhengzhou-09-cn,asia/shanghai,34.75778,113.64861,0.0,1,100.0
5539,zhytomyr-27-ua,europe/kiev,50.26487,28.67669,1.0,28,100.0
5540,zielona gora-76-pl,europe/warsaw,51.93548,15.50643,0.0,18,81.82
5541,zielona gora-76-pl,europe/warsaw,51.93548,15.50643,1.0,4,18.18
5542,zilina-08-sk,europe/bratislava,49.22315,18.73941,0.0,15,62.5
5543,zilina-08-sk,europe/bratislava,49.22315,18.73941,1.0,9,37.5
5544,zinder-07-ne,africa/niamey,13.80716,8.9881,0.0,2,11.76
5545,zinder-07-ne,africa/niamey,13.80716,8.9881,1.0,15,88.24
5546,zipaquira-33-co,america/bogota,5.02208,-74.00481,0.0,129,78.66
5547,zipaquira-33-co,america/bogota,5.02208,-74.00481,1.0,35,21.34
5548,zlatoust-13-ru,asia/yekaterinburg,55.17111,59.65083,0.0,1,100.0
